date,advertiser_id,campaign_id,channel,region,impressions,clicks,spend,conversions,revenue
2024-01-04,ADV023,CMP6018,Video,North America,33606,1040,1319.35,32,1949.72
2024-01-05,ADV023,CMP6986,Video,North America,58407,1982,2292.99,58,4443.76
2024-01-08,ADV023,CMP6334,Video,North America,52174,1680,2048.3,42,1041.2
2024-01-09,ADV023,CMP5461,Video,North America,48646,1367,1909.79,42,4541.37
2024-01-11,ADV023,CMP1885,Video,North America,51739,1511,2031.22,42,5035.72
2024-01-14,ADV023,CMP7333,Video,North America,46499,1353,1825.49,23,1460.35
2024-01-15,ADV023,CMP9963,Video,North America,46318,1490,1818.38,40,1936.42
2024-01-16,ADV023,CMP1772,Video,North America,43862,1184,1721.97,34,2225.39
2024-01-17,ADV023,CMP5046,Video,North America,46666,1651,1832.05,40,4024.39
2024-01-19,ADV023,CMP2596,Video,North America,52294,1713,2052.99,49,5938.01
2024-01-23,ADV023,CMP2171,Video,North America,56574,1923,2221.01,58,7532.19
2024-01-24,ADV023,CMP8935,Video,North America,37120,1146,1457.29,29,4678.16
2024-01-25,ADV023,CMP8564,Video,North America,61234,1662,2403.96,43,1161.52
2024-01-26,ADV023,CMP8491,Video,North America,55737,1975,2188.19,60,6605.49
2024-01-27,ADV023,CMP3927,Video,North America,52565,1575,2063.65,41,2098.05
2024-01-29,ADV023,CMP4567,Video,North America,54723,2133,2148.35,44,1528.25
2024-01-30,ADV023,CMP5197,Video,North America,51333,1590,2015.26,43,1043.43
2024-01-31,ADV023,CMP1671,Video,North America,44831,1715,1760.02,50,1708.16
2024-02-01,ADV023,CMP2744,Video,North America,44898,1310,1762.64,38,2288.04
2024-02-04,ADV023,CMP7746,Video,North America,46450,1403,1823.57,34,1116.3
2024-02-05,ADV023,CMP4555,Video,North America,55590,1445,2182.4,31,2044.75
2024-02-06,ADV023,CMP3572,Video,North America,60403,2111,2371.33,61,8990.2
2024-02-07,ADV023,CMP3269,Video,North America,36453,1337,1431.09,41,5872.24
2024-02-09,ADV023,CMP8111,Video,North America,57911,1906,2273.5,55,2943.02
2024-02-10,ADV023,CMP1190,Video,North America,45714,1703,-1794.69,47,5415.34
2024-02-11,ADV023,CMP1481,Video,North America,57746,1603,2267.02,43,2561.31
2024-02-12,ADV023,CMP2097,Video,North America,64087,2192,2515.99,64,4107.02
2024-02-13,ADV023,CMP2367,Video,North America,45832,1674,1799.32,45,6458.3
2024-02-15,ADV023,CMP3138,Video,North America,36691,1231,1440.45,33,4680.84
2024-02-16,ADV023,CMP8914,Video,North America,33834,1003,1328.3,29,2661.41
2024-02-17,ADV023,CMP2033,Video,North America,45863,1367,1800.51,44,1560.51
2024-02-18,ADV023,CMP5939,Video,North America,60625,2124,2380.07,50,2378.06
2024-02-19,ADV023,CMP1546,Video,North America,50611,1605,1986.93,42,5915.34
2024-02-20,ADV023,CMP8952,Video,North America,40752,1403,1599.86,32,3796.32
2024-02-23,ADV023,CMP6952,Video,North America,51458,1395,2020.2,38,1618.81
2024-02-28,ADV023,CMP6780,Video,North America,41373,1340,1624.28,39,1424.81
2024-02-29,ADV023,CMP2293,Video,North America,61669,1782,2421.03,49,1296.51
2024-03-01,ADV023,CMP9357,Video,North America,54398,1752,2135.59,56,1992.7
2024-03-04,ADV023,CMP4217,Video,North America,57904,1451,2273.23,49,3679.97
2024-03-05,ADV023,CMP2259,Video,North America,63644,1965,2498.6,62,10361.9
2024-03-06,ADV023,CMP8554,Video,North America,56519,2271,2218.88,60,8136.51
2024-03-07,ADV023,CMP5380,Video,North America,66749,2585,2620.49,77,8973.49
2024-03-08,ADV023,CMP6248,Video,North America,51569,1767,2024.53,46,5154.79
2024-03-10,ADV023,CMP6030,Video,North America,53368,1535,2095.16,43,6780.61
2024-03-12,ADV023,CMP6925,Video,North America,56139,1923,2203.95,50,4592.54
2024-03-13,ADV023,CMP4432,Video,North America,54374,1507,2134.67,41,6643.66
2024-03-14,ADV023,CMP4868,Video,North America,66176,2253,2597.99,62,9893.72
2024-03-15,ADV023,CMP6306,Video,North America,51782,1820,2032.92,53,5772.0
2024-03-16,ADV023,CMP1402,Video,North America,69996,2238,2747.94,68,3160.92
2024-03-18,ADV023,CMP6845,Video,North America,65997,2517,2590.97,52,8792.88
2024-03-19,ADV023,CMP4167,Video,North America,71891,2321,2822.36,74,12712.04
2024-03-21,ADV023,CMP6363,Video,North America,61371,2108,2409.35,60,2272.05
2024-03-24,ADV023,CMP5475,Video,North America,63473,2017,2491.85,61,1339.92
2024-03-25,ADV023,CMP5114,Video,North America,32287,969,1267.54,26,1903.93
2024-03-26,ADV023,CMP3418,Video,North America,45815,1496,7040.3,42,7232.74
2024-03-27,ADV023,CMP8113,Video,North America,65729,2441,2580.44,71,11168.62
2024-03-28,ADV023,CMP7963,Video,North America,57400,1764,2253.46,41,5816.37
2024-03-30,ADV023,CMP1360,Video,North America,52716,1678,2069.55,49,1700.99
2024-04-05,ADV023,CMP7878,Video,North America,64984,1990,2551.18,54,4296.44
2024-04-08,ADV023,CMP9856,Video,North America,67027,2268,2631.4,68,11488.89
2024-04-13,ADV023,CMP8987,Video,North America,58587,1927,2300.06,70,12432.01
2024-04-14,ADV023,CMP6556,Video,North America,37805,1135,1484.18,33,1618.59
2024-04-15,ADV023,CMP2184,Video,North America,63789,2208,2504.26,67,5682.2
2024-04-18,ADV023,CMP3640,Video,North America,65013,2014,2552.32,44,3392.77
2024-04-19,ADV023,CMP6714,Video,North America,70085,2177,2751.45,66,2347.58
2024-04-20,ADV023,CMP7940,Video,North America,73188,2101,2873.26,55,7641.49
2024-04-21,ADV023,CMP7494,Video,North America,64797,2571,2543.84,69,7419.46
2024-04-22,ADV023,CMP9561,Video,North America,74265,2388,2915.57,66,7694.75
2024-04-24,ADV023,CMP6319,Video,North America,55406,1809,2175.17,45,1164.65
2024-04-25,ADV023,CMP6401,Video,North America,29617,848,1162.73,20,1863.51
2024-04-28,ADV023,CMP8940,Video,North America,57366,1808,2252.13,52,5369.23
2024-04-30,ADV023,CMP2615,Video,North America,61058,1957,2397.08,54,3257.47
2024-05-01,ADV023,CMP5257,Video,North America,32789,1105,1287.27,34,4700.15
2024-05-02,ADV023,CMP6819,Video,North America,53830,1920,2113.29,58,5718.4
2024-05-03,ADV023,CMP6643,Video,North America,60593,0,2378.79,46,6192.9
2024-05-04,ADV023,CMP3191,Video,North America,53629,1819,2105.43,53,1317.17
2024-05-07,ADV023,CMP8518,Video,North America,53881,1768,2115.32,37,6488.53
2024-05-13,ADV023,CMP5066,Video,North America,68406,2287,2685.52,48,6818.94
2024-05-15,ADV023,CMP1658,Video,North America,49733,1693,1952.45,47,7575.94
2024-05-16,ADV023,CMP1585,Video,North America,62648,1883,2459.48,55,6616.65
2024-05-17,ADV023,CMP7894,Video,North America,55800,1833,2190.63,55,2567.27
2024-05-18,ADV023,CMP5153,Video,North America,71143,2483,2792.99,72,10526.39
2024-05-23,ADV023,CMP7225,Video,North America,79237,2293,3110.75,57,2343.74
2024-05-25,ADV023,CMP5764,Video,North America,56533,1698,2219.42,35,2411.7
2024-05-26,ADV023,CMP4473,Video,North America,77636,2183,3047.9,54,3781.73
2024-05-28,ADV023,CMP5591,Video,North America,62820,2373,2466.24,55,1867.49
2024-05-29,ADV023,CMP5853,Video,North America,78688,2132,3089.18,63,5988.9
2024-05-30,ADV023,CMP9742,Video,North America,40017,1237,1571.03,34,1289.95
2024-05-31,ADV023,CMP2393,Video,North America,78460,2256,3080.24,71,4988.66
2024-06-01,ADV023,CMP1971,Video,North America,77700,2710,3050.41,76,12350.81
2024-06-02,ADV023,CMP2342,Video,North America,94338,3342,3703.6,98,15261.68
2024-06-03,ADV023,CMP4151,Video,North America,84558,2385,3319.64,50,8197.68
2024-06-05,ADV023,CMP9631,Video,North America,82861,2926,3253.01,91,14087.67
2024-06-07,ADV023,CMP1212,Video,North America,60460,1870,2373.58,46,2811.24
2024-06-08,ADV023,CMP7162,Video,North America,69555,2048,2730.65,53,3402.17
2024-06-10,ADV023,CMP4114,Video,North America,59278,1958,2327.18,64,8921.82
2024-06-11,ADV023,CMP3090,Video,North America,90267,2929,3543.76,84,7905.53
2024-06-13,ADV023,CMP5331,Video,North America,80968,2503,3178.71,69,9439.96
2024-06-15,ADV023,CMP9922,Video,North America,54704,1887,2147.6,65,3657.26
2024-06-17,ADV023,CMP9746,Video,North America,76953,2314,3021.06,54,7172.78
2024-06-21,ADV023,CMP5254,Video,North America,78046,3153,3064.0,85,7783.43
2024-06-25,ADV023,CMP6552,Video,North America,51422,1952,2018.77,54,6363.0
2024-06-28,ADV023,CMP8167,Video,North America,74776,2199,2935.6,69,11679.08
2024-06-29,ADV023,CMP9322,Video,North America,56788,1894,2229.42,53,3701.31
2024-06-30,ADV023,CMP3084,Video,North America,88135,2967,3460.05,84,11600.33
2024-07-01,ADV023,CMP8664,Video,North America,71168,2545,2793.96,79,10703.35
2024-07-03,ADV023,CMP4510,Video,North America,61682,2196,2421.55,69,1506.89
2024-07-05,ADV023,CMP7172,Video,North America,58996,1633,2316.12,44,4711.84
2024-07-06,ADV023,CMP1376,Video,North America,89256,2487,15768.1,68,9758.88
2024-07-07,ADV023,CMP3351,Video,North America,64685,1748,2539.46,43,1348.81
2024-07-09,ADV023,CMP7155,Video,North America,36229,1189,1422.33,26,2733.06
2024-07-16,ADV023,CMP8761,Video,North America,53207,1612,2088.84,46,1397.25
2024-07-17,ADV023,CMP6596,Video,North America,77155,2273,3029.01,55,2132.73
2024-07-19,ADV023,CMP3325,Video,North America,82765,2581,3249.25,59,5082.5
2024-07-22,ADV023,CMP2654,Video,North America,90948,2517,3570.51,58,7541.5
2024-07-23,ADV023,CMP8695,Video,North America,72962,2162,2864.41,51,3355.83
2024-07-24,ADV023,CMP9852,Video,North America,78150,2293,3068.09,71,8150.61
2024-07-27,ADV023,CMP7417,Video,North America,78213,2501,3070.52,71,11583.77
2024-07-28,ADV023,CMP8032,Video,North America,72858,2223,2860.29,61,2839.2
2024-07-29,ADV023,CMP7961,Video,North America,79945,3122,3138.52,94,5091.46
2024-08-01,ADV023,CMP1180,Video,North America,55879,1775,2193.75,48,7459.46
2024-08-02,ADV023,CMP8384,Video,North America,54442,1954,2137.32,61,8565.69
2024-08-03,ADV023,CMP1080,Video,North America,52543,1769,2062.78,50,3862.77
2024-08-04,ADV023,CMP7367,Video,North America,81542,2835,3201.22,66,4984.95
2024-08-05,ADV023,CMP4663,Video,North America,73943,2153,2902.9,59,6131.36
2024-08-06,ADV023,CMP9565,Video,North America,48285,1390,1895.62,32,5443.57
2024-08-10,ADV023,CMP6114,Video,North America,52328,1636,2054.35,35,2194.72
2024-08-11,ADV023,CMP4426,Video,North America,59372,2309,2330.88,63,2879.55
2024-08-13,ADV023,CMP8546,Video,North America,64419,1960,2529.01,53,1960.14
2024-08-14,ADV023,CMP6152,Video,North America,73612,1870,2889.91,49,4611.73
2024-08-15,ADV023,CMP4984,Video,North America,51684,1504,2029.04,34,2289.73
2024-08-16,ADV023,CMP4611,Video,North America,63996,2001,2512.4,54,3188.34
2024-08-18,ADV023,CMP4341,Video,North America,72644,2567,2851.91,78,8567.68
2024-08-21,ADV023,CMP7024,Video,North America,60374,2380,2370.23,70,11549.16
2024-08-22,ADV023,CMP8006,Video,North America,66487,2088,2610.2,61,8525.54
2024-08-25,ADV023,CMP1865,Video,North America,61825,1778,2427.19,56,3758.26
2024-08-27,ADV023,CMP9079,Video,North America,50561,1782,1984.96,51,4091.23
2024-08-29,ADV023,CMP1242,Video,North America,72664,2638,2852.7,75,2643.7
2024-08-30,ADV023,CMP6245,Video,North America,59872,1802,2350.51,53,7535.04
2024-09-01,ADV023,CMP7259,Video,North America,89799,2918,3525.39,70,2190.78
2024-09-02,ADV023,CMP8824,Video,North America,29199,888,1146.34,24,954.73
2024-09-03,ADV023,CMP6687,Video,North America,62689,2017,2461.09,47,5338.59
2024-09-04,ADV023,CMP8911,Video,North America,66342,1705,2604.5,56,6760.91
2024-09-06,ADV023,CMP5733,Video,North America,73139,2183,2871.35,65,2884.44
2024-09-09,ADV023,CMP1272,Video,North America,43228,1405,1697.07,38,5067.91
2024-09-13,ADV023,CMP2349,Video,North America,64025,2115,2513.55,68,8432.91
2024-09-16,ADV023,CMP1498,Video,North America,60384,1977,2370.61,59,8745.19
2024-09-19,ADV023,CMP2686,Video,North America,68310,1896,2681.76,40,5349.59
2024-09-21,ADV023,CMP5190,Video,North America,47806,1804,1876.79,42,1036.87
2024-09-22,ADV023,CMP6074,Video,North America,65251,2318,2561.66,66,8033.21
2024-09-23,ADV023,CMP3219,Video,North America,59718,1843,2344.46,49,1958.23
2024-09-24,ADV023,CMP7337,Video,North America,65679,1957,2578.49,51,8076.74
2024-09-27,ADV023,CMP1724,Video,North America,50969,1417,2000.99,29,5013.84
2024-09-28,ADV023,CMP8594,Video,North America,85131,2803,3342.15,76,9496.2
2024-09-29,ADV023,CMP7525,Video,North America,62002,1877,2434.13,46,5096.98
2024-09-30,ADV023,CMP4311,Video,North America,57685,1622,2264.63,45,7042.26
2024-10-01,ADV023,CMP2888,Video,North America,68890,2078,2704.54,60,4737.55
2024-10-02,ADV023,CMP6763,Video,North America,44491,1574,1746.68,51,3454.3
2024-10-03,ADV023,CMP8845,Video,North America,81109,2782,3184.25,73,2126.27
2024-10-06,ADV023,CMP5202,Video,North America,65604,2114,2575.51,56,6563.4
2024-10-07,ADV023,CMP9312,Video,North America,39806,1141,1562.76,39,3472.61
2024-10-09,ADV023,CMP6336,Video,North America,54507,1785,2139.9,54,7570.75
2024-10-11,ADV023,CMP9831,Video,North America,75330,2427,2957.35,72,8906.37
2024-10-12,ADV023,CMP3628,Video,North America,81357,2826,3193.95,72,10458.23
2024-10-13,ADV023,CMP3588,Video,North America,77151,2052,3028.84,56,7595.31
2024-10-14,ADV023,CMP2793,Video,North America,70088,2164,2751.57,51,6558.96
2024-10-15,ADV023,CMP4758,Video,North America,57484,1662,2256.73,57,9832.38
2024-10-16,ADV023,CMP3973,Video,North America,63098,2043,2477.15,60,6748.94
2024-10-18,ADV023,CMP1836,Video,North America,53000,1703,2080.71,47,5634.45
2024-10-20,ADV023,CMP9363,Video,North America,81064,2086,3182.47,52,6471.46
2024-10-24,ADV023,CMP5030,Video,North America,58470,2027,2295.47,50,7850.13
2024-10-25,ADV023,CMP9448,Video,North America,71269,2800,2797.92,64,10358.1
2024-10-26,ADV023,CMP1288,Video,North America,53819,1824,2112.89,53,3939.6
2024-10-30,ADV023,CMP1371,Video,North America,75613,2402,2968.49,80,8392.42
2024-11-02,ADV023,CMP5794,Video,North America,102206,3534,4012.48,118,11964.98
2024-11-03,ADV023,CMP5322,Video,North America,100042,3104,3927.51,77,12613.08
2024-11-04,ADV023,CMP1956,Video,North America,119938,4008,4708.58,112,19420.36
2024-11-05,ADV023,CMP6739,Video,North America,79348,2329,3115.11,52,6195.85
2024-11-06,ADV023,CMP3870,Video,North America,108026,0,4240.95,118,7753.07
2024-11-08,ADV023,CMP7200,Video,North America,77321,2247,3035.52,62,1490.98
2024-11-10,ADV023,CMP5497,Video,North America,90350,0,3547.0,76,8554.82
2024-11-12,ADV023,CMP8650,Video,North America,79715,2834,3129.5,57,1990.08
2024-11-14,ADV023,CMP2081,Video,North America,80514,2607,3160.88,77,11747.24
2024-11-15,ADV023,CMP3975,Video,North America,86831,2755,3408.87,69,12137.04
2024-11-16,ADV023,CMP7453,Video,North America,101778,2847,3995.69,73,6245.74
2024-11-17,ADV023,CMP6753,Video,North America,89080,2935,3497.18,70,9142.83
2024-11-18,ADV023,CMP5695,Video,North America,68083,2202,2672.87,55,4050.19
2024-11-23,ADV023,CMP9599,Video,North America,79700,2441,3128.94,58,2514.65
2024-11-26,ADV023,CMP9327,Video,North America,111069,3115,4360.43,80,5242.42
2024-11-27,ADV023,CMP4694,Video,North America,88314,3004,3467.09,86,11667.26
2024-11-28,ADV023,CMP9103,Video,North America,110873,3985,14508.56,109,12205.48
2024-11-29,ADV023,CMP1224,Video,North America,117642,2905,19378.74,78,7110.06
2024-11-30,ADV023,CMP5570,Video,North America,117118,3601,4597.9,95,15548.15
2024-12-02,ADV023,CMP3972,Video,North America,98600,3028,3870.9,73,11762.51
2024-12-03,ADV023,CMP2556,Video,North America,83553,2357,3280.18,65,4033.44
2024-12-04,ADV023,CMP4386,Video,North America,90084,3128,3536.57,83,7818.42
2024-12-05,ADV023,CMP1215,Video,North America,78901,2482,3097.54,73,2481.54
2024-12-06,ADV023,CMP2141,Video,North America,89846,2905,3527.25,75,10385.3
2024-12-07,ADV023,CMP5728,Video,North America,70436,2367,2765.24,63,8604.39
2024-12-08,ADV023,CMP2710,Video,North America,61728,2062,2423.36,62,2508.36
2024-12-11,ADV023,CMP4430,Video,North America,98885,2927,3882.09,65,10332.39
2024-12-12,ADV023,CMP1801,Video,North America,60661,1933,2381.46,49,4744.19
2024-12-13,ADV023,CMP3452,Video,North America,92154,2282,3617.86,60,2894.76
2024-12-15,ADV023,CMP6190,Video,North America,68390,2342,2684.9,63,3061.67
2024-12-16,ADV023,CMP3673,Video,North America,60057,1856,2357.78,44,3278.13
2024-12-18,ADV023,CMP2686,Video,North America,66109,2044,2595.37,57,4609.67
2024-12-19,ADV023,CMP9313,Video,North America,75072,2254,2947.22,66,2419.11
2024-12-21,ADV023,CMP9624,Video,North America,86254,2954,3386.24,81,9852.71
2024-12-22,ADV023,CMP7906,Video,North America,98311,3413,3859.55,107,2597.38
2024-12-23,ADV023,CMP8001,Video,North America,99885,3336,3921.34,94,6184.66
2024-12-24,ADV023,CMP4062,Video,North America,95227,3477,3738.47,91,15079.61
2024-12-26,ADV023,CMP3727,Video,North America,112623,4574,4421.43,137,5401.98
2024-12-27,ADV023,CMP3303,Video,North America,83135,2437,3263.76,54,4238.35
2024-12-28,ADV023,CMP9320,Video,North America,103027,2875,4044.69,71,10535.88
2024-12-31,ADV023,CMP6188,Video,North America,58346,1536,2290.6,48,4945.89
2024-01-01,ADV024,CMP2875,Native,North America,88999,949,1360.23,32,3185.84
2024-01-02,ADV024,CMP6446,Native,North America,103433,1034,1580.83,32,2418.05
2024-01-04,ADV024,CMP8886,Native,North America,131468,1490,2009.31,59,9166.65
2024-01-07,ADV024,CMP6239,Native,North America,145509,1532,2223.9,54,1292.03
2024-01-08,ADV024,CMP5651,Native,North America,123535,1239,1888.07,46,2715.12
2024-01-10,ADV024,CMP3545,Native,North America,112851,1306,1724.77,50,4568.03
2024-01-12,ADV024,CMP9907,Native,North America,100481,1208,1535.72,40,4312.66
2024-01-13,ADV024,CMP2337,Native,North America,127890,1220,1954.62,39,3192.97
2024-01-14,ADV024,CMP5713,Native,North America,112508,1170,1719.53,33,740.72
2024-01-15,ADV024,CMP4568,Native,North America,133837,1300,2045.52,61,7063.64
2024-01-17,ADV024,CMP7728,Native,North America,77021,912,1177.16,33,4058.93
2024-01-18,ADV024,CMP9802,Native,North America,99010,1124,1513.22,42,4357.43
2024-01-20,ADV024,CMP3682,Native,North America,130581,1447,1995.75,49,995.76
2024-01-23,ADV024,CMP1678,Native,North America,78233,814,1195.69,23,2565.36
2024-01-24,ADV024,CMP6810,Native,North America,75929,829,1160.47,31,3525.32
2024-01-25,ADV024,CMP5993,Native,North America,77489,705,1184.32,25,632.84
2024-01-27,ADV024,CMP7185,Native,North America,141919,1538,2169.03,58,8510.68
2024-01-28,ADV024,CMP4464,Native,North America,117399,1292,1794.28,47,1662.98
2024-01-29,ADV024,CMP3693,Native,North America,123673,1470,1890.17,48,4189.57
2024-01-30,ADV024,CMP3737,Native,North America,91638,1195,1400.56,51,5294.16
2024-01-31,ADV024,CMP4094,Native,North America,109104,1366,1667.51,43,4948.88
2024-02-03,ADV024,CMP8080,Native,North America,139690,1569,2134.96,51,7155.99
2024-02-04,ADV024,CMP7777,Native,North America,161709,1998,2471.49,81,11044.11
2024-02-06,ADV024,CMP3989,Native,North America,75809,755,1158.64,32,5676.9
2024-02-08,ADV024,CMP9243,Native,North America,134388,1238,2053.93,48,4023.74
2024-02-09,ADV024,CMP8344,Native,North America,110688,1140,1691.71,44,2248.9
2024-02-12,ADV024,CMP7243,Native,North America,98063,1037,1498.75,42,5196.69
2024-02-14,ADV024,CMP5384,Native,North America,136075,1605,2079.71,70,8115.04
2024-02-15,ADV024,CMP5681,Native,North America,102402,1162,1565.07,45,3898.09
2024-02-16,ADV024,CMP5925,Native,North America,139731,1763,2135.58,67,8093.31
2024-02-18,ADV024,CMP6197,Native,North America,72782,781,1112.38,31,1065.43
2024-02-19,ADV024,CMP3532,Native,North America,68670,798,1049.52,31,1407.37
2024-02-23,ADV024,CMP7609,Native,North America,95250,1018,1455.77,42,2506.54
2024-02-24,ADV024,CMP8214,Native,North America,124056,1328,1896.03,57,2882.85
2024-02-25,ADV024,CMP8549,Native,North America,125773,1253,1922.26,37,3185.97
2024-02-26,ADV024,CMP8553,Native,North America,118134,1511,-1805.51,55,8690.67
2024-02-27,ADV024,CMP1093,Native,North America,135146,1170,2065.52,47,2002.27
2024-02-28,ADV024,CMP1357,Native,North America,157335,1556,2404.64,59,5311.22
2024-03-04,ADV024,CMP2724,Native,North America,144727,1636,2211.95,75,1616.69
2024-03-05,ADV024,CMP7553,Native,North America,121451,1086,1856.2,44,3050.25
2024-03-06,ADV024,CMP9718,Native,North America,138784,1361,2121.12,44,3207.45
2024-03-07,ADV024,CMP7571,Native,North America,134151,1617,2050.31,51,7699.33
2024-03-08,ADV024,CMP3613,Native,North America,111828,1283,1709.13,47,5692.35
2024-03-09,ADV024,CMP7374,Native,North America,160288,1601,2449.77,54,4491.45
2024-03-10,ADV024,CMP2720,Native,North America,144555,1426,2209.31,52,5076.98
2024-03-11,ADV024,CMP8685,Native,North America,163266,2015,2495.29,59,8830.14
2024-03-13,ADV024,CMP2803,Native,North America,137747,1740,2105.27,63,5774.0
2024-03-15,ADV024,CMP1922,Native,North America,150756,1540,2304.1,53,3557.44
2024-03-16,ADV024,CMP9490,Native,North America,105490,1225,1612.27,39,854.33
2024-03-17,ADV024,CMP2991,Native,North America,135128,1618,2065.24,68,2389.42
2024-03-19,ADV024,CMP2097,Native,North America,132202,1710,2020.52,61,3556.1
2024-03-21,ADV024,CMP3276,Native,North America,155920,2295,2383.01,74,5673.76
2024-03-22,ADV024,CMP5257,Native,North America,160135,1435,2447.43,40,6602.43
2024-03-23,ADV024,CMP2349,Native,North America,183343,1923,2802.13,74,6775.89
2024-03-27,ADV024,CMP8474,Native,North America,159198,1567,2433.12,42,5372.4
2024-03-30,ADV024,CMP2394,Native,North America,133874,1179,2046.07,41,2621.12
2024-03-31,ADV024,CMP7862,Native,North America,139737,1448,2135.68,51,4248.64
2024-04-01,ADV024,CMP9635,Native,North America,139192,1562,2127.36,56,7804.19
2024-04-04,ADV024,CMP9345,Native,North America,179010,2156,2735.91,83,2757.68
2024-04-05,ADV024,CMP7250,Native,North America,158213,1403,2418.07,58,6315.23
2024-04-07,ADV024,CMP8661,Native,North America,138504,1234,2116.84,39,4860.76
2024-04-08,ADV024,CMP6841,Native,North America,170710,1990,2609.06,79,8075.44
2024-04-09,ADV024,CMP8185,Native,North America,159951,1831,2444.62,78,12592.81
2024-04-10,ADV024,CMP4965,Native,North America,146495,1753,2238.97,76,8331.56
2024-04-13,ADV024,CMP8587,Native,North America,118569,1232,1812.16,45,5234.68
2024-04-15,ADV024,CMP6492,Native,North America,137962,1685,2108.56,70,6390.32
2024-04-17,ADV024,CMP8546,Native,North America,137403,1388,2100.01,55,6992.95
2024-04-18,ADV024,CMP9171,Native,North America,183254,1441,2800.78,56,1823.71
2024-04-19,ADV024,CMP1700,Native,North America,143944,1893,2199.99,67,11048.99
2024-04-21,ADV024,CMP8376,Native,North America,158308,1731,2419.52,54,7098.54
2024-04-23,ADV024,CMP7715,Native,North America,129093,1445,1973.01,53,7732.67
2024-04-29,ADV024,CMP9044,Native,North America,105517,1197,1612.68,47,2380.8
2024-04-30,ADV024,CMP9640,Native,North America,174776,2089,2671.2,62,3677.18
